date_day,station,temp_F_max,temp_F_min,temp_F_mean,precip_in_sum
2019-10-20,South Baldy Ridge,38,31,33.8,0
2019-10-19,Baldy Summit,32,29,30.6,0
2019-10-19,Orchard House,45,33,40.1,0
2019-10-19,South Baldy Ridge,37,31,34.7,0
2019-10-19,Indian Ridge,42,35,38.4,0
2019-10-19,Sanfoin Bench,43,31,38.3,0
2019-10-19,Baldy Draw,40,34,37.1,0
2019-10-18,South Baldy Ridge,40,34,36.6,0
2019-10-18,Orchard House,51,37,43.4,0
2019-10-18,Sanfoin Bench,51,37,43,0
2019-10-18,Baldy Draw,43,36,38.9,0
2019-10-18,Baldy Summit,36,31,32.4,0
2019-10-18,Indian Ridge,46,38,41.4,0
2019-10-17,Indian Ridge,54,40,47.1,0
2019-10-17,Baldy Draw,57,40,46.7,0
2019-10-17,South Baldy Ridge,58,37,46,0
2019-10-17,Sanfoin Bench,55,32,44.5,0
2019-10-17,Orchard House,55,37,46.5,0
2019-10-17,Baldy Summit,54,33,41.2,0
2019-10-16,Baldy Draw,63,42,49.3,0
2019-10-16,Indian Ridge,64,38,46.2,0
2019-10-16,South Baldy Ridge,68,46,55.4,0
2019-10-16,Orchard House,73,38,51.4,0
2019-10-16,Baldy Summit,62,45,52.4,0
2019-10-16,Sanfoin Bench,67,37,44.3,0
2019-10-15,Baldy Draw,53,31,42.3,0
2019-10-15,South Baldy Ridge,54,33,43.6,0
2019-10-15,Orchard House,56,27,40.9,0
2019-10-15,Sanfoin Bench,56,25,40.3,0
2019-10-15,Indian Ridge,52,28,40.5,0
2019-10-15,Baldy Summit,52,31,41.2,0
2019-10-14,Baldy Summit,41,34,37.1,0
2019-10-14,Orchard House,53,38,47.6,0
2019-10-14,South Baldy Ridge,45,39,42,0
2019-10-14,Sanfoin Bench,54,40,48.4,0
2019-10-14,Indian Ridge,50,39,45.8,0
2019-10-14,Baldy Draw,50,41,43.8,0
2019-10-13,Baldy Draw,53,34,44,0
2019-10-13,Baldy Summit,48,34,41.4,0
2019-10-13,Orchard House,57,27,41.9,0
2019-10-13,Sanfoin Bench,56,26,42.8,0
2019-10-13,South Baldy Ridge,52,36,43.9,0
2019-10-13,Indian Ridge,55,29,41.5,0
2019-10-12,Sanfoin Bench,57,22,41.8,0
2019-10-12,Baldy Summit,49,29,36.6,0
2019-10-12,Indian Ridge,53,24,37.3,0
2019-10-12,Baldy Draw,52,29,43.3,0
2019-10-12,Orchard House,56,22,37.3,0
2019-10-12,South Baldy Ridge,52,29,39.4,0
2019-10-11,Indian Ridge,47,23,34,0
2019-10-11,Baldy Summit,39,20,28.3,0
2019-10-11,South Baldy Ridge,43,22,31.5,0
2019-10-11,Orchard House,50,20,32.9,0
2019-10-11,Sanfoin Bench,51,21,35.1,0
2019-10-11,Baldy Draw,45,24,34.8,0
2019-10-10,Baldy Summit,28,17,22.4,0
2019-10-10,Baldy Draw,36,21,27.5,0
2019-10-10,Orchard House,41,23,31.3,0
2019-10-10,Indian Ridge,38,21,29.7,0
2019-10-10,Sanfoin Bench,42,23,31.4,0
2019-10-10,South Baldy Ridge,32,20,26,0
2019-10-09,Baldy Summit,30,15,18,0
2019-10-09,Baldy Draw,36,22,25.9,0
2019-10-09,Sanfoin Bench,40,28,32.1,0
2019-10-09,Indian Ridge,38,25,28.8,0
2019-10-09,South Baldy Ridge,34,20,23.5,0
2019-10-09,Orchard House,40,27,31.1,0
2019-10-08,Baldy Summit,51,30,39.5,0
2019-10-08,Baldy Draw,58,36,47,0
2019-10-08,South Baldy Ridge,55,33,46.3,0
2019-10-08,Indian Ridge,57,38,49.3,0
2019-10-08,Orchard House,59,40,50.6,0
2019-10-08,Sanfoin Bench,60,41,49.6,0
2019-10-07,South Baldy Ridge,59,41,48.8,0
2019-10-07,Baldy Summit,54,38,45.3,0
2019-10-07,Orchard House,68,30,47.6,0
2019-10-07,Sanfoin Bench,70,29,45.5,0
2019-10-07,Indian Ridge,66,32,47.9,0
2019-10-07,Baldy Draw,63,37,49.1,0
2019-10-06,Orchard House,59,32,45.1,0
2019-10-06,Baldy Draw,54,37,44.8,0
2019-10-06,Baldy Summit,47,32,38.9,0
2019-10-06,South Baldy Ridge,52,36,43.1,0
2019-10-06,Sanfoin Bench,60,29,43.8,0
2019-10-06,Indian Ridge,58,35,45.3,0
2019-10-05,South Baldy Ridge,41,36,38.1,0
2019-10-05,Baldy Draw,46,39,40.9,0
2019-10-05,Orchard House,53,42,45.3,0
2019-10-05,Sanfoin Bench,53,40,44.5,0
2019-10-05,Baldy Summit,38,33,34,0
2019-10-05,Indian Ridge,49,41,43.3,0
2019-10-04,Baldy Draw,47,39,42.7,0
2019-10-04,Indian Ridge,49,38,44.1,0
2019-10-04,South Baldy Ridge,44,39,41.1,0
2019-10-04,Sanfoin Bench,52,40,46.7,0
2019-10-04,Orchard House,52,40,46.6,0
2019-10-04,Baldy Summit,39,34,36.4,0
2019-10-03,Sanfoin Bench,55,27,42.3,0
2019-10-03,Orchard House,56,28,41.3,0
2019-10-03,Indian Ridge,52,28,40.4,0
2019-10-03,Baldy Draw,52,32,42,0
2019-10-03,Baldy Summit,47,32,39.2,0
2019-10-03,South Baldy Ridge,52,35,42.5,0
2019-10-02,Baldy Draw,47,29,37.9,0
2019-10-02,Orchard House,52,26,37.9,0
2019-10-02,Indian Ridge,50,28,36.5,0
2019-10-02,South Baldy Ridge,46,29,36.1,0
2019-10-02,Baldy Summit,41,26,32.4,0
2019-10-02,Sanfoin Bench,53,28,39.4,0
2019-10-01,Baldy Draw,44,27,34.8,0
2019-10-01,South Baldy Ridge,42,27,33.1,0
2019-10-01,Baldy Summit,36,26,30.1,0.1
2019-10-01,Indian Ridge,46,27,34.9,0
2019-10-01,Sanfoin Bench,50,28,38.2,0
2019-10-01,Orchard House,50,27,37,0
2019-09-30,Baldy Summit,31,22,26.1,0.1
2019-09-30,Orchard House,45,30,35.7,0
2019-09-30,Indian Ridge,42,29,33.4,0
2019-09-30,Sanfoin Bench,46,30,36,0
2019-09-30,Baldy Draw,40,28,32.1,0.2
2019-09-30,South Baldy Ridge,37,26,30.1,0.1
2019-09-29,South Baldy Ridge,29,25,26.9,0
2019-09-29,Orchard House,35,30,33,0.1
2019-09-29,Baldy Summit,27,22,23.9,0
2019-09-29,Indian Ridge,33,28,30.8,0.1
2019-09-29,Baldy Draw,30,26,28.7,0
2019-09-29,Sanfoin Bench,36,31,34,0.1
2019-09-28,Indian Ridge,46,33,39.4,0.1
2019-09-28,Sanfoin Bench,48,36,42.5,0.1
2019-09-28,Baldy Draw,43,29,36.4,0.1
2019-09-28,Baldy Summit,36,22,29.1,0.1
2019-09-28,South Baldy Ridge,41,27,34,0
2019-09-28,Orchard House,46,35,41.4,0
2019-09-27,South Baldy Ridge,52,42,45.8,0.1
2019-09-27,Indian Ridge,55,44,48.4,0.1
2019-09-27,Orchard House,58,45,50.5,0.1
2019-09-27,Sanfoin Bench,58,45,50.3,0.1
2019-09-27,Baldy Summit,47,38,41.3,0.1
2019-09-27,Baldy Draw,55,43,47.2,0.1
2019-09-26,Indian Ridge,59,44,51.2,0.2
2019-09-26,Baldy Summit,52,41,45.6,0.2
2019-09-26,Orchard House,62,43,51,0.2
2019-09-26,Baldy Draw,59,46,50.9,0.3
2019-09-26,South Baldy Ridge,55,44,49.3,0.2
2019-09-26,Sanfoin Bench,61,40,49.1,0.3
2019-09-25,Baldy Draw,60,46,52.7,0
2019-09-25,Baldy Summit,53,40,46.2,0
2019-09-25,Sanfoin Bench,66,46,57.2,0
2019-09-25,Orchard House,65,49,56.9,0
2019-09-25,South Baldy Ridge,57,45,51.2,0
2019-09-25,Indian Ridge,63,49,55.4,0
2019-09-24,Baldy Draw,63,51,56,0
2019-09-24,Sanfoin Bench,69,52,60.9,0
2019-09-24,Indian Ridge,65,53,58.9,0
2019-09-24,Baldy Summit,55,45,49,0
2019-09-24,South Baldy Ridge,60,49,54,0
2019-09-24,Orchard House,69,53,61,0
2019-09-23,Baldy Draw,62,53,56.3,0
2019-09-23,Baldy Summit,55,47,49.8,0
2019-09-23,Sanfoin Bench,68,53,60,0
2019-09-23,South Baldy Ridge,59,51,54.6,0
2019-09-23,Orchard House,67,54,60,0
2019-09-23,Indian Ridge,64,54,58.6,0
2019-09-22,Indian Ridge,71,47,57.1,0
2019-09-22,Sanfoin Bench,74,43,57.1,0
2019-09-22,Orchard House,74,45,59.7,0
2019-09-22,Baldy Draw,69,46,56.3,0
2019-09-22,Baldy Summit,63,44,52.7,0
2019-09-22,South Baldy Ridge,67,48,56.6,0
2019-09-21,Orchard House,64,50,55.1,0.1
2019-09-21,Indian Ridge,61,48,52.6,0.1
2019-09-21,Baldy Summit,49,40,44.2,0.1
2019-09-21,South Baldy Ridge,54,45,48.6,0.1
2019-09-21,Baldy Draw,59,46,50.6,0
2019-09-21,Sanfoin Bench,63,50,55.1,0
2019-09-20,South Baldy Ridge,52,44,47.5,0.1
2019-09-20,Baldy Summit,49,40,43.4,0.1
2019-09-20,Indian Ridge,58,43,50.3,0.1
2019-09-20,Baldy Draw,56,45,49.2,0
2019-09-20,Orchard House,62,45,52.4,0.1
2019-09-20,Sanfoin Bench,62,44,52.3,0.1
2019-09-19,Baldy Draw,56,44,49.1,0
2019-09-19,Sanfoin Bench,62,47,53.3,0
2019-09-19,Orchard House,63,47,53.1,0
2019-09-19,Baldy Summit,51,41,44.4,0
2019-09-19,South Baldy Ridge,53,44,47.5,0
2019-09-19,Indian Ridge,59,44,50.7,0
2019-09-18,Baldy Summit,46,42,44.1,0.1
2019-09-18,Baldy Draw,51,45,47.7,0.1
2019-09-18,Sanfoin Bench,53,42,48.7,0.1
2019-09-18,Orchard House,55,44,48.9,0.1
2019-09-18,Indian Ridge,52,43,47.1,0.1
2019-09-18,South Baldy Ridge,50,45,47.5,0.1
2019-09-17,South Baldy Ridge,54,44,48.8,0.1
2019-09-17,Indian Ridge,58,48,52.8,0
2019-09-17,Baldy Summit,48,40,44.5,0.1
2019-09-17,Orchard House,60,47,54.7,0.1
2019-09-17,Baldy Draw,55,46,50.6,0.1
2019-09-17,Sanfoin Bench,61,44,54.6,0
2019-09-16,Orchard House,77,52,62.9,0
2019-09-16,Sanfoin Bench,70,49,58.5,0
2019-09-16,Baldy Draw,65,53,58.7,0
2019-09-16,Baldy Summit,68,50,58.7,0
2019-09-16,South Baldy Ridge,70,55,61.5,0
2019-09-16,Indian Ridge,68,53,59.8,0
2019-09-15,Baldy Draw,64,53,57.7,0
2019-09-15,Sanfoin Bench,66,44,52.6,0
2019-09-15,Orchard House,84,46,64,0
2019-09-15,Baldy Summit,75,56,64.8,0
2019-09-15,Indian Ridge,63,48,55,0
2019-09-15,South Baldy Ridge,79,57,67.5,0
2019-09-14,Baldy Draw,68,54,58.4,0
2019-09-14,Baldy Summit,69,50,57.6,0
2019-09-14,Indian Ridge,68,52,58.5,0
2019-09-14,Sanfoin Bench,72,49,57.3,0
2019-09-14,South Baldy Ridge,74,54,62.5,0
2019-09-14,Orchard House,82,52,65.3,0
2019-09-13,Baldy Draw,66,48,56,0
2019-09-13,Sanfoin Bench,70,41,53.1,0
2019-09-13,Orchard House,76,43,59.7,0
2019-09-13,South Baldy Ridge,68,52,58.7,0
2019-09-13,Indian Ridge,67,46,55.8,0
2019-09-13,Baldy Summit,62,48,54.8,0
2019-09-12,Orchard House,73,43,57.8,0
2019-09-12,Indian Ridge,70,45,55,0
2019-09-12,Sanfoin Bench,70,42,52.5,0
2019-09-12,Baldy Draw,65,46,53.6,0
2019-09-12,Baldy Summit,61,44,51.3,0
2019-09-12,South Baldy Ridge,65,45,55.3,0
2019-09-11,Baldy Draw,62,48,54.7,0
2019-09-11,Indian Ridge,65,46,55.9,0
2019-09-11,Orchard House,68,49,58.4,0
2019-09-11,Baldy Summit,56,43,48.1,0
2019-09-11,South Baldy Ridge,58,47,52.4,0
2019-09-11,Sanfoin Bench,69,49,58.2,0
2019-09-10,Orchard House,69,43,55.2,0
2019-09-10,South Baldy Ridge,61,43,50.6,0
2019-09-10,Baldy Draw,64,43,52.4,0
2019-09-10,Sanfoin Bench,68,42,54,0
2019-09-10,Indian Ridge,65,43,53.1,0
2019-09-10,Baldy Summit,56,42,47.5,0
2019-09-09,Indian Ridge,61,52,55.2,0.2
2019-09-09,South Baldy Ridge,54,50,52.1,0
2019-09-09,Baldy Summit,48,46,47,0
2019-09-09,Orchard House,64,54,57.5,0.8
2019-09-09,Baldy Draw,59,49,52.4,0.3
2019-09-09,Sanfoin Bench,63,53,57,0
2019-09-08,Orchard House,71,51,58.9,0.1
2019-09-08,Baldy Summit,61,49,55,0.5
2019-09-08,Sanfoin Bench,71,50,58.6,0.2
2019-09-08,Baldy Draw,67,51,57.5,0.8
2019-09-08,Indian Ridge,68,51,58.3,0.8
2019-09-08,South Baldy Ridge,64,52,57.6,0.6
2019-09-07,Sanfoin Bench,75,57,62.7,0
2019-09-07,Baldy Summit,67,50,58.4,0
2019-09-07,Indian Ridge,71,56,61.4,0
2019-09-07,South Baldy Ridge,68,54,60.1,0
2019-09-07,Orchard House,74,57,63.9,0.1
2019-09-07,Baldy Draw,70,55,60.5,0
2019-09-06,Baldy Draw,70,56,60.8,0.2
2019-09-06,Orchard House,77,59,66.9,0.1
2019-09-06,Baldy Summit,69,51,60.1,0.3
2019-09-06,Indian Ridge,70,58,61.3,0.7
2019-09-06,South Baldy Ridge,74,54,63.5,0.6
2019-09-06,Sanfoin Bench,71,60,64,0.3
2019-09-05,Sanfoin Bench,65,45,50.7,0
2019-09-05,Baldy Draw,68,57,60.7,0
2019-09-05,Orchard House,89,49,69.5,0
2019-09-05,South Baldy Ridge,84,60,71.5,0
2019-09-05,Indian Ridge,63,52,54.9,0
2019-09-05,Baldy Summit,81,57,69.1,0
2019-09-04,South Baldy Ridge,81,68,74.4,0
2019-09-04,Sanfoin Bench,67,51,57.2,0
2019-09-04,Baldy Summit,77,60,68.3,0
2019-09-04,Baldy Draw,72,63,67.3,0
2019-09-04,Orchard House,90,57,73.3,0
2019-09-04,Indian Ridge,69,59,64.8,0
2019-09-03,Sanfoin Bench,70,46,55.9,0
2019-09-03,South Baldy Ridge,85,59,71.6,0
2019-09-03,Orchard House,91,49,70.5,0
2019-09-03,Baldy Draw,68,56,61,0
2019-09-03,Indian Ridge,67,52,58.5,0
2019-09-03,Baldy Summit,81,58,69.2,0
2019-09-02,Indian Ridge,67,60,61.5,0
2019-09-02,Orchard House,87,56,72.8,0
2019-09-02,Baldy Summit,74,60,66.1,0
2019-09-02,Baldy Draw,69,62,64.8,0
2019-09-02,South Baldy Ridge,77,63,70.3,0
2019-09-02,Sanfoin Bench,69,51,57.9,0
2019-09-01,Sanfoin Bench,73,52,59.6,0
2019-09-01,Baldy Draw,71,59,64.2,0
2019-09-01,Baldy Summit,79,61,69.5,0
2019-09-01,Orchard House,91,55,73.3,0
2019-09-01,South Baldy Ridge,83,62,71.8,0
2019-09-01,Indian Ridge,69,58,60.9,0
2019-08-31,South Baldy Ridge,80,56,67.8,0
2019-08-31,Indian Ridge,76,51,58.7,0
2019-08-31,Baldy Draw,74,54,59.6,0
2019-08-31,Sanfoin Bench,78,47,57.3,0
2019-08-31,Orchard House,87,50,68.1,0
2019-08-31,Baldy Summit,77,54,64.5,0
2019-08-30,South Baldy Ridge,74,56,63.4,0.1
2019-08-30,Orchard House,82,54,65.8,0
2019-08-30,Baldy Draw,67,56,60.8,0
2019-08-30,Sanfoin Bench,71,52,60.9,0
2019-08-30,Indian Ridge,68,54,60.7,0
2019-08-30,Baldy Summit,69,54,59.7,0
2019-08-29,South Baldy Ridge,73,61,66,0
2019-08-29,Orchard House,76,50,64.1,0
2019-08-29,Sanfoin Bench,69,44,56.8,0
2019-08-29,Baldy Draw,69,59,63.8,0
2019-08-29,Baldy Summit,70,58,63.4,0
2019-08-29,Indian Ridge,70,54,61.2,0
2019-08-28,South Baldy Ridge,82,56,68.3,0
2019-08-28,Baldy Summit,78,55,65.1,0
2019-08-28,Indian Ridge,64,50,55.1,0
2019-08-28,Baldy Draw,66,52,57.8,0
2019-08-28,Sanfoin Bench,68,42,49.8,0
2019-08-28,Orchard House,91,46,68.1,0
2019-08-27,Baldy Draw,66,48,55,0
2019-08-27,Baldy Summit,70,48,58.5,0
2019-08-27,Orchard House,80,45,63.1,0
2019-08-27,South Baldy Ridge,72,50,62,0
2019-08-27,Sanfoin Bench,71,41,51.3,0
2019-08-27,Indian Ridge,67,46,54.3,0
2019-08-26,Indian Ridge,67,48,55.4,0
2019-08-26,Baldy Summit,62,48,54.7,0
2019-08-26,Orchard House,76,47,61.5,0
2019-08-26,South Baldy Ridge,66,51,58.7,0
2019-08-26,Baldy Draw,65,50,55.9,0
2019-08-26,Sanfoin Bench,71,45,52.6,0
2019-08-25,Sanfoin Bench,71,52,62,0
2019-08-25,Orchard House,71,54,63.6,0
2019-08-25,Indian Ridge,68,54,61.2,0
2019-08-25,Baldy Summit,59,51,54.1,0
2019-08-25,South Baldy Ridge,64,56,58.7,0
2019-08-25,Baldy Draw,64,57,59.5,0
2019-08-24,Sanfoin Bench,81,54,62,0
2019-08-24,Baldy Draw,77,59,63.9,0
2019-08-24,Baldy Summit,71,57,61.9,0
2019-08-24,South Baldy Ridge,75,60,65.8,0
2019-08-24,Indian Ridge,79,57,62.6,0
2019-08-24,Orchard House,85,56,68.2,0
2019-08-23,Baldy Summit,69,49,58,0
2019-08-23,Baldy Draw,68,52,56.1,0
2019-08-23,South Baldy Ridge,74,51,61.4,0
2019-08-23,Sanfoin Bench,72,52,58.5,0
2019-08-23,Indian Ridge,69,52,58.1,0
2019-08-23,Orchard House,81,52,65.6,0
2019-08-22,Indian Ridge,68,55,61.3,0.1
2019-08-22,Orchard House,77,57,65.1,0
2019-08-22,Sanfoin Bench,72,57,63.7,0.1
2019-08-22,South Baldy Ridge,69,53,58.8,0.1
2019-08-22,Baldy Summit,64,50,55,0.1
2019-08-22,Baldy Draw,65,54,59.3,0.1
2019-08-21,Orchard House,96,54,75.1,0
2019-08-21,Sanfoin Bench,70,51,58.3,0
2019-08-21,Baldy Draw,70,62,65,0
2019-08-21,Indian Ridge,68,57,61.7,0
2019-08-21,South Baldy Ridge,87,63,74.8,0
2019-08-21,Baldy Summit,84,64,72.7,0
2019-08-20,Indian Ridge,66,55,59.9,0
2019-08-20,Baldy Draw,66,58,61.5,0
2019-08-20,Sanfoin Bench,68,47,57.2,0
2019-08-20,South Baldy Ridge,82,60,71.6,0
2019-08-20,Orchard House,90,52,71.7,0
2019-08-20,Baldy Summit,80,60,69.5,0
2019-08-19,Baldy Summit,76,57,67.1,0
2019-08-19,South Baldy Ridge,80,60,70,0
2019-08-19,Sanfoin Bench,69,46,53.4,0
2019-08-19,Baldy Draw,68,56,61.4,0
2019-08-19,Indian Ridge,67,52,57.5,0
2019-08-19,Orchard House,90,50,70.3,0
2019-08-18,South Baldy Ridge,77,52,64.4,0
2019-08-18,Indian Ridge,67,50,55.8,0
2019-08-18,Orchard House,84,47,66.4,0
2019-08-18,Sanfoin Bench,70,45,53.7,0
2019-08-18,Baldy Draw,67,51,56.3,0
2019-08-18,Baldy Summit,71,49,60.3,0
2019-08-17,Indian Ridge,70,55,60.9,0
2019-08-17,Sanfoin Bench,73,55,60.8,0
2019-08-17,South Baldy Ridge,64,55,59,0
2019-08-17,Baldy Draw,66,56,59.6,0
2019-08-17,Baldy Summit,59,49,54.2,0
2019-08-17,Orchard House,73,56,63.4,0
2019-08-16,Baldy Draw,69,51,56.7,0
2019-08-16,Sanfoin Bench,71,46,53.1,0
2019-08-16,Indian Ridge,68,51,56.6,0
2019-08-16,Baldy Summit,65,51,57.4,0
2019-08-16,South Baldy Ridge,68,55,61.4,0
2019-08-16,Orchard House,77,47,63.6,0
2019-08-15,Baldy Summit,67,52,58.4,0.2
2019-08-15,South Baldy Ridge,72,56,62.8,0.2
2019-08-15,Indian Ridge,70,56,60.6,0.4
2019-08-15,Baldy Draw,70,54,61.2,0.2
2019-08-15,Orchard House,78,54,64.2,0
2019-08-15,Sanfoin Bench,70,51,60,0.2
2019-08-14,Indian Ridge,70,51,58.6,0
2019-08-14,Baldy Draw,69,56,60.1,0
2019-08-14,Sanfoin Bench,72,48,57.7,0
2019-08-14,South Baldy Ridge,75,57,65.9,0
2019-08-14,Baldy Summit,71,55,62.5,0
2019-08-14,Orchard House,83,50,67.2,0
2019-08-13,Baldy Draw,65,50,55.1,0
2019-08-13,Indian Ridge,67,48,55.1,0
2019-08-13,Sanfoin Bench,68,45,55.1,0
2019-08-13,Orchard House,80,49,66.2,0
2019-08-13,Baldy Summit,71,49,59.2,0
2019-08-13,South Baldy Ridge,73,51,61.9,0
2019-08-12,Sanfoin Bench,72,52,58.5,0
2019-08-12,South Baldy Ridge,65,51,57,0
2019-08-12,Baldy Summit,62,48,53,0
2019-08-12,Baldy Draw,66,52,56.7,0
2019-08-12,Orchard House,74,52,61.5,0
2019-08-12,Indian Ridge,69,51,56.7,0
2019-08-11,Baldy Summit,58,45,50.9,0.3
2019-08-11,Indian Ridge,66,52,55.6,0.3
2019-08-11,Sanfoin Bench,69,53,57.9,0.2
2019-08-11,Baldy Draw,65,49,54.6,0.4
2019-08-11,Orchard House,69,54,57.6,0
2019-08-11,South Baldy Ridge,63,49,53.9,0.3
2019-08-10,South Baldy Ridge,75,55,62,0.1
2019-08-10,Baldy Draw,68,57,60.2,0
2019-08-10,Indian Ridge,70,57,61.8,0
2019-08-10,Baldy Summit,71,52,58.8,0.1
2019-08-10,Orchard House,84,59,67.8,0
2019-08-10,Sanfoin Bench,72,58,63.3,0
2019-08-09,Sanfoin Bench,70,62,65.5,0.1
2019-08-09,Orchard House,77,62,68.6,0
2019-08-09,South Baldy Ridge,70,57,64.1,0.2
2019-08-09,Baldy Draw,68,59,61.6,0.2
2019-08-09,Indian Ridge,68,60,62.9,0.1
2019-08-09,Baldy Summit,65,54,60.3,0.3
2019-08-08,Orchard House,92,66,78.4,0
2019-08-08,South Baldy Ridge,86,64,75.3,0
2019-08-08,Sanfoin Bench,67,66,66.5,0
2019-08-08,Indian Ridge,64,63,63.7,0
2019-08-08,Baldy Draw,69,69,69,0
2019-08-08,Baldy Summit,80,66,71.9,0
2019-08-07,Baldy Draw,70,63,66.8,0
2019-08-07,South Baldy Ridge,86,65,76.1,0
2019-08-07,Baldy Summit,82,64,73,0
2019-08-07,Indian Ridge,71,60,63.8,0
2019-08-07,Sanfoin Bench,73,59,63.9,0
2019-08-07,Orchard House,94,60,76.6,0
2019-08-06,Indian Ridge,69,57,61.1,0
2019-08-06,Orchard House,92,55,74.1,0
2019-08-06,Baldy Draw,70,62,65.2,0
2019-08-06,Sanfoin Bench,70,50,57.7,0
2019-08-06,South Baldy Ridge,85,64,74.9,0
2019-08-06,Baldy Summit,82,63,72.2,0
2019-08-05,Baldy Draw,71,62,66.1,0
2019-08-05,Indian Ridge,69,58,61.6,0
2019-08-05,Orchard House,94,57,75.9,0
2019-08-05,South Baldy Ridge,84,64,74.6,0
2019-08-05,Sanfoin Bench,70,54,58.4,0
2019-08-05,Baldy Summit,79,70,74.2,0
2019-08-04,Sanfoin Bench,75,51,60.8,0
2019-08-04,Indian Ridge,72,58,62.3,0
2019-08-04,Orchard House,91,55,73.9,0
2019-08-04,Baldy Summit,80,61,69.5,0
2019-08-04,Baldy Draw,72,60,64.6,0
2019-08-04,South Baldy Ridge,83,61,72.1,0
2019-08-03,Orchard House,79,54,69.1,0
2019-08-03,Indian Ridge,69,54,58.9,0
2019-08-03,Sanfoin Bench,72,52,59.2,0
2019-08-03,South Baldy Ridge,80,56,67.5,0
2019-08-03,Baldy Draw,69,55,59.6,0
2019-08-03,Baldy Summit,76,54,65.6,0
2019-08-02,Baldy Draw,70,62,65.1,0
2019-08-02,Baldy Summit,79,62,68.3,0.4
2019-08-02,South Baldy Ridge,82,58,70.4,0.2
2019-08-02,Indian Ridge,66,56,61.5,0
2019-08-02,Sanfoin Bench,68,53,59.9,0
2019-08-02,Orchard House,89,55,71.2,0
2019-08-01,Indian Ridge,70,58,62.9,0
2019-08-01,Baldy Draw,73,61,66.7,0
2019-08-01,Orchard House,91,56,73.4,0
2019-08-01,Baldy Summit,81,64,71.2,0
2019-08-01,Sanfoin Bench,72,53,59,0
2019-08-01,South Baldy Ridge,84,63,73.6,0
2019-07-31,Sanfoin Bench,71,51,58.3,0
2019-07-31,Indian Ridge,68,54,59.9,0
2019-07-31,Baldy Draw,72,56,62,0
2019-07-31,Baldy Summit,82,59,68.8,0.2
2019-07-31,South Baldy Ridge,85,59,71,0.1
2019-07-31,Orchard House,93,54,72,0.1
2019-07-30,Sanfoin Bench,76,51,60.7,0
2019-07-30,South Baldy Ridge,81,63,68.9,0
2019-07-30,Indian Ridge,69,57,62.9,0
2019-07-30,Baldy Summit,78,60,64.9,0
2019-07-30,Baldy Draw,74,58,65.3,0
2019-07-30,Orchard House,88,54,67,0
2019-07-29,Baldy Summit,78,58,67.7,0
2019-07-29,Baldy Draw,66,58,61.1,0
2019-07-29,Orchard House,90,50,67.9,0
2019-07-29,South Baldy Ridge,82,59,70.4,0
2019-07-29,Indian Ridge,65,53,57.1,0
2019-07-29,Sanfoin Bench,66,46,53.5,0
2019-07-28,Sanfoin Bench,68,52,60.7,0
2019-07-28,Orchard House,85,56,72.1,0
2019-07-28,Indian Ridge,68,57,60.5,0
2019-07-28,Baldy Draw,66,58,61.8,0
2019-07-28,South Baldy Ridge,77,59,67,0
2019-07-28,Baldy Summit,73,54,61.9,0
2019-07-27,Baldy Draw,74,69,71.3,0
2019-07-27,Indian Ridge,71,65,68.3,0
2019-07-27,Orchard House,88,57,74.1,0
2019-07-27,Sanfoin Bench,72,52,59.1,0
2019-07-27,Baldy Summit,75,63,69.7,0
2019-07-27,South Baldy Ridge,79,66,72.8,0
2019-07-26,Baldy Draw,68,55,60.2,0
2019-07-26,Baldy Summit,80,58,68,0
2019-07-26,South Baldy Ridge,85,58,70.8,0
2019-07-26,Sanfoin Bench,70,44,53.6,0
2019-07-26,Indian Ridge,68,50,57.6,0
2019-07-26,Orchard House,92,48,70.4,0
2019-07-25,Sanfoin Bench,80,40,55.6,0
2019-07-25,Baldy Summit,73,51,61,0
2019-07-25,South Baldy Ridge,77,52,65,0
2019-07-25,Orchard House,85,44,66.1,0
2019-07-25,Indian Ridge,76,46,57.3,0
2019-07-25,Baldy Draw,74,50,59.1,0
2019-07-24,South Baldy Ridge,71,60,65.9,0
2019-07-24,Baldy Draw,66,60,63.3,0
2019-07-24,Baldy Summit,67,55,62.4,0
2019-07-24,Orchard House,81,60,72.4,0
2019-07-24,Indian Ridge,69,62,65.6,0
2019-07-24,Sanfoin Bench,74,56,63.3,0
2019-07-23,Orchard House,89,57,72.2,0
2019-07-23,Baldy Summit,80,65,73.6,0
2019-07-23,Baldy Draw,69,61,64.4,0
2019-07-23,South Baldy Ridge,83,64,72.8,0
2019-07-23,Indian Ridge,70,57,61.4,0
2019-07-23,Sanfoin Bench,70,55,59.8,0
2019-07-22,Sanfoin Bench,74,51,59.8,0
2019-07-22,Indian Ridge,71,56,61.9,0
2019-07-22,Baldy Draw,72,59,63.5,0
2019-07-22,Baldy Summit,78,60,68,0
2019-07-22,South Baldy Ridge,81,60,69.4,0
2019-07-22,Orchard House,82,53,69,0
2019-07-21,Sanfoin Bench,76,43,55.5,0
2019-07-21,South Baldy Ridge,80,49,63.9,0
2019-07-21,Baldy Draw,71,47,54.8,0
2019-07-21,Indian Ridge,74,46,54.5,0
2019-07-21,Orchard House,87,46,67,0
2019-07-21,Baldy Summit,76,50,62.4,0
2019-07-20,Sanfoin Bench,75,39,55.8,0
